USR:19,C34,USES_CARD,2020-04-03T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:20,C78,USES_CARD,2023-03-18T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:21,C267,USES_CARD,2021-03-22T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:22,C368,USES_CARD,2024-10-20T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:23,C186,USES_CARD,2022-06-22T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:24,C248,USES_CARD,2021-01-10T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:25,C346,USES_CARD,2025-01-31T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:26,C561,USES_CARD,2023-03-07T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:27,C474,USES_CARD,2024-09-12T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:28,C359,USES_CARD,2021-05-29T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:29,C315,USES_CARD,2020-06-17T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:30,C125,USES_CARD,2024-07-13T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:31,C569,USES_CARD,2022-01-01T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:32,C297,USES_CARD,2024-11-27T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:33,C73,USES_CARD,2025-04-18T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:34,C441,USES_CARD,2025-10-24T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:35,C484,USES_CARD,2021-12-25T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:36,C340,USES_CARD,2025-10-17T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:37,C491,USES_CARD,2022-01-25T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:38,C312,USES_CARD,2024-10-06T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:39,C399,USES_CARD,2023-11-25T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:40,C33,USES_CARD,2020-02-04T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:41,C267,USES_CARD,2024-02-16T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:42,C182,USES_CARD,2021-09-22T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:43,C163,USES_CARD,2023-08-13T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:44,C523,USES_CARD,2023-07-20T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:45,C495,USES_CARD,2025-02-21T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:46,C353,USES_CARD,2025-01-16T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:47,C563,USES_CARD,2021-06-05T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:48,C539,USES_CARD,2023-03-24T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:49,C158,USES_CARD,2024-04-29T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:50,C118,USES_CARD,2023-07-18T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:51,C482,USES_CARD,2022-12-01T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:52,C516,USES_CARD,2022-01-29T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:53,C104,USES_CARD,2025-06-15T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:54,C495,USES_CARD,2024-02-24T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:55,C163,USES_CARD,2025-02-28T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:56,C410,USES_CARD,2023-09-17T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:57,C91,USES_CARD,2025-03-10T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:58,C145,USES_CARD,2024-03-02T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:59,C152,USES_CARD,2020-01-07T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:60,C48,USES_CARD,2021-07-16T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:61,C286,USES_CARD,2020-08-15T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:62,C426,USES_CARD,2022-07-17T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:63,C208,USES_CARD,2022-10-25T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:64,C545,USES_CARD,2024-05-31T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:65,C79,USES_CARD,2025-01-17T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:66,C96,USES_CARD,2021-06-12T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:67,C284,USES_CARD,2022-10-24T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:68,C209,USES_CARD,2021-12-14T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:69,C419,USES_CARD,2024-12-16T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:70,C356,USES_CARD,2023-08-07T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:71,C32,USES_CARD,2023-01-23T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:72,C341,USES_CARD,2020-03-25T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:73,C163,USES_CARD,2023-04-02T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:74,C241,USES_CARD,2023-11-22T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:75,C491,USES_CARD,2020-06-08T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:76,C437,USES_CARD,2021-04-29T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:77,C76,USES_CARD,2020-03-13T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:78,C374,USES_CARD,2021-04-15T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:79,C508,USES_CARD,2025-05-20T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:80,C50,USES_CARD,2023-09-18T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:81,C29,USES_CARD,2024-03-03T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:82,C367,USES_CARD,2020-02-17T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:83,C316,USES_CARD,2022-09-21T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:84,C100,USES_CARD,2023-06-23T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:85,C44,USES_CARD,2025-12-06T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:86,C28,USES_CARD,2020-02-15T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:87,C126,USES_CARD,2021-01-19T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:88,C229,USES_CARD,2021-09-26T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:89,C278,USES_CARD,2023-07-18T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:90,C302,USES_CARD,2020-07-14T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:91,C362,USES_CARD,2020-05-08T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:92,C162,USES_CARD,2021-07-27T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:93,C592,USES_CARD,2025-06-25T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:94,C597,USES_CARD,2021-03-19T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:95,C47,USES_CARD,2021-02-18T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:96,C521,USES_CARD,2020-02-15T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:97,C593,USES_CARD,2023-01-24T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:98,C574,USES_CARD,2023-01-06T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:99,C239,USES_CARD,2024-05-26T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:100,C459,USES_CARD,2024-08-04T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:101,C19,USES_CARD,2020-07-22T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:102,C531,USES_CARD,2021-05-03T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:103,C263,USES_CARD,2022-05-31T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:104,C48,USES_CARD,2020-03-01T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:105,C21,USES_CARD,2025-05-25T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:106,C465,USES_CARD,2025-04-02T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:107,C466,USES_CARD,2024-12-15T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:108,C247,USES_CARD,2024-03-24T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:109,C126,USES_CARD,2023-08-30T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:110,C45,USES_CARD,2023-06-12T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:111,C597,USES_CARD,2025-02-02T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:112,C207,USES_CARD,2021-05-04T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:113,C197,USES_CARD,2023-02-26T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:114,C546,USES_CARD,2021-08-11T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:115,C197,USES_CARD,2021-03-13T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:116,C385,USES_CARD,2020-10-09T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:117,C238,USES_CARD,2020-04-20T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:118,C510,USES_CARD,2023-10-29T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:119,C254,USES_CARD,2025-08-13T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:120,C574,USES_CARD,2022-08-14T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:121,C214,USES_CARD,2025-07-21T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:122,C59,USES_CARD,2024-05-23T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:123,C477,USES_CARD,2024-06-13T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:124,C396,USES_CARD,2021-12-12T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:125,C484,USES_CARD,2022-01-08T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:126,C241,USES_CARD,2021-10-18T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:127,C112,USES_CARD,2020-06-24T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:128,C304,USES_CARD,2025-08-17T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:129,C372,USES_CARD,2023-01-04T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:130,C56,USES_CARD,2023-09-19T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:131,C490,USES_CARD,2024-11-28T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:132,C456,USES_CARD,2020-02-25T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:133,C427,USES_CARD,2022-04-11T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:134,C85,USES_CARD,2024-04-09T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:135,C433,USES_CARD,2022-08-23T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:136,C241,USES_CARD,2022-01-25T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:137,C597,USES_CARD,2025-06-27T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:138,C406,USES_CARD,2024-09-21T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:139,C371,USES_CARD,2021-01-23T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:140,C67,USES_CARD,2023-11-22T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:141,C261,USES_CARD,2022-10-02T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:142,C184,USES_CARD,2025-01-19T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:143,C423,USES_CARD,2021-10-13T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:144,C437,USES_CARD,2021-03-29T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:145,C342,USES_CARD,2022-05-19T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:146,C91,USES_CARD,2023-12-06T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:147,C17,USES_CARD,2024-03-30T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:148,C466,USES_CARD,2021-03-04T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:149,C479,USES_CARD,2024-02-29T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:150,C554,USES_CARD,2022-01-28T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:151,C138,USES_CARD,2024-09-28T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:152,C455,USES_CARD,2024-04-25T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:153,C101,USES_CARD,2024-03-10T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:154,C354,USES_CARD,2025-01-30T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:155,C432,USES_CARD,2024-08-03T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:156,C168,USES_CARD,2020-04-08T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:157,C559,USES_CARD,2024-11-24T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:158,C229,USES_CARD,2022-10-15T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:159,C478,USES_CARD,2021-04-28T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:160,C397,USES_CARD,2023-09-04T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:161,C201,USES_CARD,2025-12-26T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:162,C480,USES_CARD,2022-01-15T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:163,C170,USES_CARD,2024-04-12T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:164,C467,USES_CARD,2021-04-17T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:165,C40,USES_CARD,2021-08-10T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:166,C387,USES_CARD,2021-11-25T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:167,C222,USES_CARD,2025-07-10T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:168,C89,USES_CARD,2022-12-17T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:169,C184,USES_CARD,2023-11-01T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:170,C303,USES_CARD,2022-01-08T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:171,C299,USES_CARD,2024-02-01T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:172,C478,USES_CARD,2023-07-25T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:173,C230,USES_CARD,2023-10-10T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:174,C342,USES_CARD,2025-02-14T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:175,C574,USES_CARD,2024-03-11T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:176,C361,USES_CARD,2025-01-28T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:177,C119,USES_CARD,2022-05-23T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:178,C289,USES_CARD,2020-07-12T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:179,C260,USES_CARD,2022-01-08T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:180,C584,USES_CARD,2023-10-08T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:181,C548,USES_CARD,2025-12-25T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:182,C449,USES_CARD,2025-11-23T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:183,C302,USES_CARD,2020-07-26T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:184,C8,USES_CARD,2024-09-20T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:185,C463,USES_CARD,2023-09-01T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:186,C590,USES_CARD,2023-12-15T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:187,C470,USES_CARD,2024-06-17T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:188,C131,USES_CARD,2021-05-06T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:189,C388,USES_CARD,2024-09-21T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:190,C567,USES_CARD,2025-04-09T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:191,C491,USES_CARD,2022-09-30T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:192,C143,USES_CARD,2022-03-21T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:193,C428,USES_CARD,2020-12-11T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:194,C141,USES_CARD,2023-01-02T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:195,C279,USES_CARD,2025-12-18T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:196,C334,USES_CARD,2021-11-18T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:197,C155,USES_CARD,2020-07-19T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:198,C264,USES_CARD,2024-11-03T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:199,C274,USES_CARD,2024-11-24T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:200,C214,USES_CARD,2022-03-05T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:201,C294,USES_CARD,2020-03-02T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:202,C514,USES_CARD,2025-09-26T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:203,C59,USES_CARD,2024-10-27T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:204,C553,USES_CARD,2020-09-19T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:205,C135,USES_CARD,2025-01-22T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:206,C475,USES_CARD,2021-04-02T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:207,C489,USES_CARD,2023-03-23T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:208,C5,USES_CARD,2021-04-24T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:209,C34,USES_CARD,2025-08-28T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:210,C415,USES_CARD,2021-03-16T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:211,C224,USES_CARD,2024-01-03T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:212,C135,USES_CARD,2025-05-16T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:213,C212,USES_CARD,2024-08-15T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:214,C76,USES_CARD,2021-10-08T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:215,C168,USES_CARD,2025-12-23T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:216,C531,USES_CARD,2024-02-29T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:217,C28,USES_CARD,2020-09-07T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:218,C347,USES_CARD,2023-08-28T00:00:00,credit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:219,C472,USES_CARD,2020-05-06T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:220,C178,USES_CARD,2022-09-07T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:221,C479,USES_CARD,2025-02-12T00:00:00,credit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:222,C67,USES_CARD,2023-05-17T00:00:00,Debit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:223,C72,USES_CARD,2024-10-29T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:224,C237,USES_CARD,2024-02-01T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:225,C230,USES_CARD,2025-09-11T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:226,C557,USES_CARD,2020-02-12T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:227,C167,USES_CARD,2023-01-05T00:00:00,Debit,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:228,C488,USES_CARD,2025-09-05T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:229,C97,USES_CARD,2025-05-20T00:00:00,other,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
USR:230,C580,USES_CARD,2023-10-11T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:231,C111,USES_CARD,2022-06-05T00:00:00,credit,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:232,C448,USES_CARD,2021-09-27T00:00:00,other,N/A
startNode,endNode,relationship,created,type,Restrictions
USR:233,C219,USES_CARD,2022-03-14T00:00:00,other,PAY BILLS
startNode,endNode,relationship,created,type,Restrictions
USR:234,C575,USES_CARD,2022-08-29T00:00:00,Debit,NO LIMIT
startNode,endNode,relationship,created,type,Restrictions
