C:419,USR:22,EMPLOYS,2019-01-05,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:307,USR:23,EMPLOYS,2020-12-26,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:407,USR:24,EMPLOYS,2018-02-02,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:526,USR:25,EMPLOYS,2016-10-08,Manager,IT
startNode,endNode,relationship,since,position,department
C:362,USR:26,EMPLOYS,2017-08-16,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:234,USR:27,EMPLOYS,2015-10-08,Manager,IT
startNode,endNode,relationship,since,position,department
C:414,USR:28,EMPLOYS,2023-06-11,Manager,HR
startNode,endNode,relationship,since,position,department
C:470,USR:29,EMPLOYS,2020-09-07,Manager,N/A
startNode,endNode,relationship,since,position,department
C:540,USR:30,EMPLOYS,2023-10-26,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:281,USR:31,EMPLOYS,2019-02-09,Engineer,IT
startNode,endNode,relationship,since,position,department
C:157,USR:32,EMPLOYS,2023-03-28,Engineer,IT
startNode,endNode,relationship,since,position,department
C:171,USR:33,EMPLOYS,2020-06-14,Manager,HR
startNode,endNode,relationship,since,position,department
C:310,USR:34,EMPLOYS,2019-10-06,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:448,USR:35,EMPLOYS,2016-03-08,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:436,USR:36,EMPLOYS,2023-01-15,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:32,USR:37,EMPLOYS,2022-09-03,Manager,HR
startNode,endNode,relationship,since,position,department
C:62,USR:38,EMPLOYS,2023-07-29,Manager,IT
startNode,endNode,relationship,since,position,department
C:184,USR:39,EMPLOYS,2020-11-24,Manager,N/A
startNode,endNode,relationship,since,position,department
C:500,USR:40,EMPLOYS,2022-08-05,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:441,USR:41,EMPLOYS,2019-07-22,Engineer,IT
startNode,endNode,relationship,since,position,department
C:234,USR:42,EMPLOYS,2020-03-06,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:534,USR:43,EMPLOYS,2022-05-28,Engineer,IT
startNode,endNode,relationship,since,position,department
C:381,USR:44,EMPLOYS,2015-04-23,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:548,USR:45,EMPLOYS,2017-07-03,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:564,USR:46,EMPLOYS,2018-07-04,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:157,USR:47,EMPLOYS,2020-10-10,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:51,USR:48,EMPLOYS,2021-03-07,Manager,IT
startNode,endNode,relationship,since,position,department
C:192,USR:49,EMPLOYS,2021-12-23,Manager,Sales
startNode,endNode,relationship,since,position,department
C:369,USR:50,EMPLOYS,2016-10-13,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:440,USR:51,EMPLOYS,2019-05-21,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:412,USR:52,EMPLOYS,2016-11-08,Manager,HR
startNode,endNode,relationship,since,position,department
C:105,USR:53,EMPLOYS,2022-11-09,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:497,USR:54,EMPLOYS,2022-09-14,Manager,Sales
startNode,endNode,relationship,since,position,department
C:247,USR:55,EMPLOYS,2019-10-01,Engineer,IT
startNode,endNode,relationship,since,position,department
C:347,USR:56,EMPLOYS,2020-11-23,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:132,USR:57,EMPLOYS,2021-09-04,Manager,N/A
startNode,endNode,relationship,since,position,department
C:213,USR:58,EMPLOYS,2021-11-13,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:307,USR:59,EMPLOYS,2022-11-13,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:201,USR:60,EMPLOYS,2016-10-18,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:233,USR:61,EMPLOYS,2022-05-13,Engineer,IT
startNode,endNode,relationship,since,position,department
C:339,USR:62,EMPLOYS,2021-12-21,Engineer,HR
startNode,endNode,relationship,since,position,department
C:231,USR:63,EMPLOYS,2019-10-29,Engineer,HR
startNode,endNode,relationship,since,position,department
C:54,USR:64,EMPLOYS,2021-06-01,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:400,USR:65,EMPLOYS,2021-04-22,Manager,IT
startNode,endNode,relationship,since,position,department
C:562,USR:66,EMPLOYS,2018-11-18,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:7,USR:67,EMPLOYS,2018-09-16,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:158,USR:68,EMPLOYS,2018-07-04,Engineer,HR
startNode,endNode,relationship,since,position,department
C:275,USR:69,EMPLOYS,2019-03-19,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:279,USR:70,EMPLOYS,2015-07-24,Engineer,IT
startNode,endNode,relationship,since,position,department
C:485,USR:71,EMPLOYS,2022-03-10,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:560,USR:72,EMPLOYS,2015-11-22,Engineer,IT
startNode,endNode,relationship,since,position,department
C:550,USR:73,EMPLOYS,2018-07-26,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:37,USR:74,EMPLOYS,2020-10-21,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:213,USR:75,EMPLOYS,2016-10-28,Engineer,HR
startNode,endNode,relationship,since,position,department
C:429,USR:76,EMPLOYS,2017-10-26,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:193,USR:77,EMPLOYS,2015-08-31,Manager,IT
startNode,endNode,relationship,since,position,department
C:242,USR:78,EMPLOYS,2023-07-23,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:471,USR:79,EMPLOYS,2017-09-08,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:302,USR:80,EMPLOYS,2016-07-04,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:526,USR:81,EMPLOYS,2016-12-03,Manager,HR
startNode,endNode,relationship,since,position,department
C:307,USR:82,EMPLOYS,2023-04-28,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:410,USR:83,EMPLOYS,2021-11-18,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:102,USR:84,EMPLOYS,2023-07-10,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:357,USR:85,EMPLOYS,2021-10-12,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:168,USR:86,EMPLOYS,2017-11-16,Manager,N/A
startNode,endNode,relationship,since,position,department
C:376,USR:87,EMPLOYS,2017-03-25,Engineer,IT
startNode,endNode,relationship,since,position,department
C:240,USR:88,EMPLOYS,2020-02-04,Engineer,HR
startNode,endNode,relationship,since,position,department
C:129,USR:89,EMPLOYS,2023-03-08,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:393,USR:90,EMPLOYS,2015-07-05,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:119,USR:91,EMPLOYS,2017-07-18,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:335,USR:92,EMPLOYS,2019-11-27,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:584,USR:93,EMPLOYS,2019-06-26,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:23,USR:94,EMPLOYS,2020-06-15,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:335,USR:95,EMPLOYS,2016-10-23,Engineer,HR
startNode,endNode,relationship,since,position,department
C:447,USR:96,EMPLOYS,2015-01-04,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:398,USR:97,EMPLOYS,2017-04-26,Manager,IT
startNode,endNode,relationship,since,position,department
C:128,USR:98,EMPLOYS,2020-11-05,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:555,USR:99,EMPLOYS,2022-08-26,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:4,USR:100,EMPLOYS,2021-09-23,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:198,USR:101,EMPLOYS,2023-10-16,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:134,USR:102,EMPLOYS,2015-06-04,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:197,USR:103,EMPLOYS,2018-02-27,Manager,IT
startNode,endNode,relationship,since,position,department
C:173,USR:104,EMPLOYS,2021-05-19,Manager,HR
startNode,endNode,relationship,since,position,department
C:367,USR:105,EMPLOYS,2016-05-22,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:505,USR:106,EMPLOYS,2016-09-01,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:406,USR:107,EMPLOYS,2022-10-08,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:397,USR:108,EMPLOYS,2019-11-27,Engineer,IT
startNode,endNode,relationship,since,position,department
C:318,USR:109,EMPLOYS,2023-07-22,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:542,USR:110,EMPLOYS,2019-10-14,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:456,USR:111,EMPLOYS,2017-05-19,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:205,USR:112,EMPLOYS,2015-03-10,Manager,Sales
startNode,endNode,relationship,since,position,department
C:243,USR:113,EMPLOYS,2015-09-05,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:83,USR:114,EMPLOYS,2022-10-13,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:462,USR:115,EMPLOYS,2019-08-12,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:512,USR:116,EMPLOYS,2016-04-07,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:391,USR:117,EMPLOYS,2017-07-24,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:507,USR:118,EMPLOYS,2015-01-07,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:287,USR:119,EMPLOYS,2019-04-07,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:312,USR:120,EMPLOYS,2021-03-18,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:349,USR:121,EMPLOYS,2018-05-23,Manager,Sales
startNode,endNode,relationship,since,position,department
C:393,USR:122,EMPLOYS,2017-04-24,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:532,USR:123,EMPLOYS,2015-10-23,Manager,N/A
startNode,endNode,relationship,since,position,department
C:392,USR:124,EMPLOYS,2020-03-02,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:410,USR:125,EMPLOYS,2020-02-22,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:338,USR:126,EMPLOYS,2018-12-07,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:434,USR:127,EMPLOYS,2021-05-04,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:444,USR:128,EMPLOYS,2023-08-02,Engineer,IT
startNode,endNode,relationship,since,position,department
C:106,USR:129,EMPLOYS,2023-08-16,Manager,HR
startNode,endNode,relationship,since,position,department
C:90,USR:130,EMPLOYS,2022-04-16,Manager,N/A
startNode,endNode,relationship,since,position,department
C:219,USR:131,EMPLOYS,2020-01-14,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:97,USR:132,EMPLOYS,2019-04-19,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:63,USR:133,EMPLOYS,2017-05-16,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:562,USR:134,EMPLOYS,2016-06-08,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:307,USR:135,EMPLOYS,2022-04-10,Manager,HR
startNode,endNode,relationship,since,position,department
C:106,USR:136,EMPLOYS,2022-10-10,Manager,N/A
startNode,endNode,relationship,since,position,department
C:356,USR:137,EMPLOYS,2017-11-10,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:432,USR:138,EMPLOYS,2016-10-09,Manager,N/A
startNode,endNode,relationship,since,position,department
C:400,USR:139,EMPLOYS,2022-05-29,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:451,USR:140,EMPLOYS,2016-06-02,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:264,USR:141,EMPLOYS,2023-09-11,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:267,USR:142,EMPLOYS,2022-08-05,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:43,USR:143,EMPLOYS,2017-11-06,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:111,USR:144,EMPLOYS,2023-07-09,Manager,IT
startNode,endNode,relationship,since,position,department
C:24,USR:145,EMPLOYS,2021-10-25,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:409,USR:146,EMPLOYS,2023-04-09,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:189,USR:147,EMPLOYS,2018-02-03,Manager,Sales
startNode,endNode,relationship,since,position,department
C:84,USR:148,EMPLOYS,2021-11-07,Manager,N/A
startNode,endNode,relationship,since,position,department
C:53,USR:149,EMPLOYS,2020-11-22,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:152,USR:150,EMPLOYS,2023-11-04,Engineer,IT
startNode,endNode,relationship,since,position,department
C:163,USR:151,EMPLOYS,2016-09-29,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:477,USR:152,EMPLOYS,2022-06-28,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:280,USR:153,EMPLOYS,2018-11-10,Engineer,IT
startNode,endNode,relationship,since,position,department
C:322,USR:154,EMPLOYS,2022-05-22,Manager,IT
startNode,endNode,relationship,since,position,department
C:354,USR:155,EMPLOYS,2020-10-03,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:505,USR:156,EMPLOYS,2016-01-07,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:165,USR:157,EMPLOYS,2023-12-07,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:58,USR:158,EMPLOYS,2020-06-23,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:222,USR:159,EMPLOYS,2022-11-17,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:450,USR:160,EMPLOYS,2019-08-08,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:160,USR:161,EMPLOYS,2016-08-27,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:211,USR:162,EMPLOYS,2023-09-23,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:520,USR:163,EMPLOYS,2019-01-31,Manager,Sales
startNode,endNode,relationship,since,position,department
C:266,USR:164,EMPLOYS,2020-03-01,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:457,USR:165,EMPLOYS,2018-08-01,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:271,USR:166,EMPLOYS,2023-06-22,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:263,USR:167,EMPLOYS,2020-09-19,Manager,IT
startNode,endNode,relationship,since,position,department
C:121,USR:168,EMPLOYS,2015-02-12,Engineer,HR
startNode,endNode,relationship,since,position,department
C:454,USR:169,EMPLOYS,2020-10-25,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:273,USR:170,EMPLOYS,2019-05-12,Manager,IT
startNode,endNode,relationship,since,position,department
C:354,USR:171,EMPLOYS,2016-04-02,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:242,USR:172,EMPLOYS,2021-07-02,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:210,USR:173,EMPLOYS,2021-11-16,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:156,USR:174,EMPLOYS,2023-04-28,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:245,USR:175,EMPLOYS,2021-10-09,Manager,N/A
startNode,endNode,relationship,since,position,department
C:188,USR:176,EMPLOYS,2020-02-29,Engineer,HR
startNode,endNode,relationship,since,position,department
C:531,USR:177,EMPLOYS,2020-02-07,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:90,USR:178,EMPLOYS,2022-10-20,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:280,USR:179,EMPLOYS,2022-03-28,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:249,USR:180,EMPLOYS,2015-07-22,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:113,USR:181,EMPLOYS,2023-07-01,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:469,USR:182,EMPLOYS,2022-11-07,Manager,IT
startNode,endNode,relationship,since,position,department
C:121,USR:183,EMPLOYS,2023-05-13,Manager,HR
startNode,endNode,relationship,since,position,department
C:115,USR:184,EMPLOYS,2020-03-28,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:589,USR:185,EMPLOYS,2017-03-27,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:121,USR:186,EMPLOYS,2019-12-15,Manager,N/A
startNode,endNode,relationship,since,position,department
C:60,USR:187,EMPLOYS,2016-06-20,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:504,USR:188,EMPLOYS,2016-05-14,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:355,USR:189,EMPLOYS,2023-01-16,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:55,USR:190,EMPLOYS,2022-08-29,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:335,USR:191,EMPLOYS,2022-04-05,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:557,USR:192,EMPLOYS,2016-05-19,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:130,USR:193,EMPLOYS,2019-07-13,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:349,USR:194,EMPLOYS,2022-05-17,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:204,USR:195,EMPLOYS,2015-11-05,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:210,USR:196,EMPLOYS,2015-12-16,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:212,USR:197,EMPLOYS,2023-07-26,Manager,IT
startNode,endNode,relationship,since,position,department
C:507,USR:198,EMPLOYS,2018-11-30,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:222,USR:199,EMPLOYS,2018-07-07,Engineer,IT
startNode,endNode,relationship,since,position,department
C:575,USR:200,EMPLOYS,2016-12-23,Manager,HR
startNode,endNode,relationship,since,position,department
C:266,USR:201,EMPLOYS,2021-08-07,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:528,USR:202,EMPLOYS,2016-08-17,Manager,Sales
startNode,endNode,relationship,since,position,department
C:110,USR:203,EMPLOYS,2017-01-30,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:524,USR:204,EMPLOYS,2020-05-04,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:152,USR:205,EMPLOYS,2022-01-20,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:474,USR:206,EMPLOYS,2017-05-31,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:98,USR:207,EMPLOYS,2019-03-31,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:437,USR:208,EMPLOYS,2020-02-24,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:269,USR:209,EMPLOYS,2017-09-17,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:123,USR:210,EMPLOYS,2021-12-17,Engineer,HR
startNode,endNode,relationship,since,position,department
C:574,USR:211,EMPLOYS,2015-01-15,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:289,USR:212,EMPLOYS,2016-05-04,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:21,USR:213,EMPLOYS,2022-03-24,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:343,USR:214,EMPLOYS,2021-04-24,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:304,USR:215,EMPLOYS,2021-02-20,Manager,N/A
startNode,endNode,relationship,since,position,department
C:479,USR:216,EMPLOYS,2019-03-11,Manager,HR
startNode,endNode,relationship,since,position,department
C:465,USR:217,EMPLOYS,2023-06-14,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:226,USR:218,EMPLOYS,2016-08-08,Manager,HR
startNode,endNode,relationship,since,position,department
C:540,USR:219,EMPLOYS,2023-10-19,Manager,Sales
startNode,endNode,relationship,since,position,department
C:425,USR:220,EMPLOYS,2015-02-20,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:47,USR:221,EMPLOYS,2018-09-16,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:57,USR:222,EMPLOYS,2020-01-16,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:50,USR:223,EMPLOYS,2019-10-11,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:460,USR:224,EMPLOYS,2019-09-23,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:395,USR:225,EMPLOYS,2022-02-28,Manager,HR
startNode,endNode,relationship,since,position,department
C:593,USR:226,EMPLOYS,2015-08-14,Manager,N/A
startNode,endNode,relationship,since,position,department
C:512,USR:227,EMPLOYS,2018-09-21,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:102,USR:228,EMPLOYS,2023-04-07,Manager,IT
startNode,endNode,relationship,since,position,department
C:515,USR:229,EMPLOYS,2017-04-26,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:78,USR:230,EMPLOYS,2019-07-18,Engineer,HR
startNode,endNode,relationship,since,position,department
C:154,USR:231,EMPLOYS,2018-08-14,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:590,USR:232,EMPLOYS,2023-01-22,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:310,USR:233,EMPLOYS,2021-08-06,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:10,USR:234,EMPLOYS,2022-04-04,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:2,USR:235,EMPLOYS,2019-03-09,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:371,USR:236,EMPLOYS,2021-05-11,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:96,USR:237,EMPLOYS,2019-10-07,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:493,USR:238,EMPLOYS,2020-04-29,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:419,USR:239,EMPLOYS,2022-02-14,Engineer,IT
startNode,endNode,relationship,since,position,department
C:252,USR:240,EMPLOYS,2018-07-06,Engineer,IT
startNode,endNode,relationship,since,position,department
C:244,USR:241,EMPLOYS,2017-01-15,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:558,USR:242,EMPLOYS,2018-08-17,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:589,USR:243,EMPLOYS,2016-03-06,Manager,HR
startNode,endNode,relationship,since,position,department
C:9,USR:244,EMPLOYS,2022-12-06,Manager,Sales
startNode,endNode,relationship,since,position,department
C:488,USR:245,EMPLOYS,2018-02-14,Engineer,HR
startNode,endNode,relationship,since,position,department
C:409,USR:246,EMPLOYS,2021-08-27,Engineer,IT
startNode,endNode,relationship,since,position,department
C:305,USR:247,EMPLOYS,2021-07-08,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:10,USR:248,EMPLOYS,2021-12-11,Manager,IT
startNode,endNode,relationship,since,position,department
C:253,USR:249,EMPLOYS,2015-11-27,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:359,USR:250,EMPLOYS,2016-01-09,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:168,USR:251,EMPLOYS,2019-03-03,Engineer,N/A
startNode,endNode,relationship,since,position,department
C:515,USR:252,EMPLOYS,2021-12-02,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:273,USR:253,EMPLOYS,2018-10-20,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:204,USR:254,EMPLOYS,2017-06-27,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:309,USR:255,EMPLOYS,2023-08-21,Licenciado,IT
startNode,endNode,relationship,since,position,department
C:43,USR:256,EMPLOYS,2017-12-21,Manager,Sales
startNode,endNode,relationship,since,position,department
C:481,USR:257,EMPLOYS,2023-12-16,Licenciado,HR
startNode,endNode,relationship,since,position,department
C:519,USR:258,EMPLOYS,2018-11-25,Engineer,Sales
startNode,endNode,relationship,since,position,department
C:30,USR:259,EMPLOYS,2015-10-12,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:582,USR:260,EMPLOYS,2019-01-29,Entrepreneur,Sales
startNode,endNode,relationship,since,position,department
C:282,USR:261,EMPLOYS,2021-11-13,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:340,USR:262,EMPLOYS,2016-04-14,Entrepreneur,HR
startNode,endNode,relationship,since,position,department
C:216,USR:263,EMPLOYS,2021-10-20,Manager,IT
startNode,endNode,relationship,since,position,department
C:37,USR:264,EMPLOYS,2015-06-03,Entrepreneur,IT
startNode,endNode,relationship,since,position,department
C:106,USR:265,EMPLOYS,2017-05-28,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:157,USR:266,EMPLOYS,2019-04-24,Entrepreneur,N/A
startNode,endNode,relationship,since,position,department
C:144,USR:267,EMPLOYS,2017-09-21,Manager,Sales
startNode,endNode,relationship,since,position,department
C:196,USR:268,EMPLOYS,2018-10-04,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:242,USR:269,EMPLOYS,2020-12-17,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:284,USR:270,EMPLOYS,2017-07-03,Licenciado,Sales
startNode,endNode,relationship,since,position,department
C:114,USR:271,EMPLOYS,2023-01-27,Licenciado,N/A
startNode,endNode,relationship,since,position,department
C:187,USR:272,EMPLOYS,2023-02-28,Engineer,HR
startNode,endNode,relationship,since,position,department
